"date","avg_price","city","name","daily_av"
"2021-07-11",96.8525607319382,"athens",NA,28.73
"2021-07-12",96.8182774213903,"athens",NA,29.02
"2021-07-13",96.8279524660848,"athens",NA,30.23
"2021-07-14",96.7817856767273,"athens",NA,30.5
"2021-07-15",96.8110211378694,"athens",NA,31.35
"2021-07-16",97.4811231464928,"athens",NA,28.9
"2021-07-17",97.6344515721948,"athens",NA,27.44
"2021-07-18",96.9786518035545,"athens",NA,26.33
"2021-07-19",96.945945945946,"athens",NA,26.52
"2021-07-20",96.9801240929646,"athens",NA,27.6
"2021-07-21",96.9888526658955,"athens",NA,28.5
"2021-07-22",96.9932695341256,"athens",NA,27.42
"2021-07-23",97.6879798086024,"athens",NA,26.9
"2021-07-24",97.7029130297613,"athens","The Restoration of Democracy",26.58
"2021-07-25",97.0818172257861,"athens",NA,27.33
"2021-07-26",97.0913871069513,"athens",NA,27.85
"2021-07-27",97.0954884845935,"athens",NA,29.65
"2021-07-28",97.0963297928278,"athens",NA,31.44
"2021-07-29",97.1210432222105,"athens",NA,31.23
"2021-07-30",97.8008202755285,"athens",NA,32.15
"2021-07-31",97.7654853296877,"athens",NA,31.88
"2021-08-01",96.7500262908823,"athens",NA,30.44
"2021-08-02",96.6817751603744,"athens",NA,32.19
"2021-08-03",96.6566410768745,"athens",NA,33.29
"2021-08-04",96.677253128615,"athens",NA,31.98
"2021-08-05",96.6833526133137,"athens",NA,32.96
"2021-08-06",97.3735408560311,"athens",NA,31.85
"2021-08-07",97.4843832159007,"athens",NA,27.73
"2021-08-08",96.779472079083,"athens",NA,26.75
"2021-08-09",96.6135240298664,"athens",NA,28.46
"2021-08-10",96.6226732569145,"athens",NA,30.25
"2021-08-11",96.6861920286045,"athens",NA,30.11
"2021-08-12",96.7585445367547,"athens",NA,28.92
"2021-08-13",97.3947838889473,"athens",NA,29.17
"2021-08-14",97.4222315700915,"athens",NA,27.17
"2021-08-15",96.845935429593,"athens","Dormition of the Holy Virgin",26.83
"2021-08-16",96.7217373015038,"athens",NA,26.35
"2021-08-17",96.7105899673993,"athens",NA,26.67
"2021-08-18",97.1048480387002,"athens",NA,27.6
"2021-08-19",97.3781680513198,"athens",NA,26.9
"2021-08-20",98.0775055210853,"athens",NA,27.17
"2021-08-21",98.1015879692923,"athens",NA,27.67
"2021-08-22",97.4812283100221,"athens",NA,27.56
"2021-08-23",97.3923651277737,"athens",NA,27.33
"2021-08-24",97.4208644442107,"athens",NA,25.69
"2021-08-25",97.4667157429803,"athens",NA,26
"2021-08-26",97.5317068040803,"athens",NA,27.88
"2021-08-27",98.1475444315911,"athens",NA,28.54
"2021-08-28",98.2120096750447,"athens",NA,27.31
"2021-08-29",97.6512777368808,"athens",NA,27.94
"2021-08-30",95.0398569776002,"athens",NA,27.04
"2021-08-31",95.0309180776107,"athens",NA,26.46
"2021-09-01",97.4298033442002,"athens",NA,26.52
"2021-09-02",97.5654642969818,"athens",NA,24.51
"2021-09-03",98.1100010516353,"athens",NA,24.08
"2021-09-04",98.0690924387422,"athens",NA,24.02
"2021-09-05",97.5185613629193,"athens",NA,24.67
"2021-09-06",97.3944683983595,"athens",NA,23.9
"2021-09-07",97.380060994847,"athens",NA,22.48
"2021-09-08",97.3693343148596,"athens",NA,21.4
"2021-09-09",97.4741823535598,"athens",NA,21.87
"2021-09-10",98.0820275528447,"athens",NA,21.62
"2021-09-11",98.0383846881901,"athens",NA,21.35
"2021-09-12",97.4734462088548,"athens",NA,23.15
"2021-09-13",97.3659690819224,"athens",NA,25
"2021-09-14",97.4205489536229,"athens",NA,25.68
"2021-09-15",97.4258071300873,"athens",NA,24.21
"2021-09-16",97.4549947423764,"athens",NA,23.6
"2021-09-17",98.0178759200841,"athens",NA,25.12
"2021-09-18",97.9410094637224,"athens",NA,30.31
"2021-09-19",97.408832807571,"athens",NA,28.52
"2021-09-20",97.2792849631966,"athens",NA,28.69
"2021-09-21",97.3184016824395,"athens",NA,26.19
"2021-09-22",97.3806519453207,"athens","September Equinox",22.52
"2021-09-23",97.4514195583596,"athens",NA,16.98
"2021-09-24",98.0225026288118,"athens",NA,18.46
"2021-09-25",98.0581493165089,"athens",NA,19.79
"2021-09-26",97.4352260778128,"athens",NA,21.49
"2021-09-27",97.297476340694,"athens",NA,22.27
"2021-09-28",97.2950578338591,"athens",NA,22.71
"2021-09-29",97.2728706624606,"athens",NA,21.31
"2021-09-30",97.3288117770768,"athens",NA,20.17
"2021-10-01",111.919137749737,"athens",NA,19.21
"2021-10-02",111.916824395373,"athens",NA,18.63
"2021-10-03",111.371293375394,"athens",NA,18.17
"2021-10-04",111.260462670873,"athens",NA,19.2
"2021-10-05",111.240904311251,"athens",NA,19.21
"2021-10-06",111.210304942166,"athens",NA,18.44
"2021-10-07",111.268138801262,"athens",NA,17.98
"2021-10-08",111.802839116719,"athens",NA,17.73
"2021-10-09",111.830494216614,"athens",NA,19.65
"2021-10-10",111.286855941115,"athens",NA,19.5
"2021-10-11",111.154574132492,"athens",NA,20.71
"2021-10-12",111.08927444795,"athens",NA,18.02
"2021-10-13",111.142271293375,"athens",NA,17.21
"2021-10-14",111.187171398528,"athens",NA,16.69
"2021-10-15",111.730809674027,"athens",NA,19.06
"2021-10-16",111.718611987382,"athens",NA,18.56
"2021-10-17",111.134805467929,"athens",NA,17.54
"2021-10-18",111.059936908517,"athens",NA,16.94
"2021-10-19",111.041535226078,"athens",NA,16.73
"2021-10-20",111.059936908517,"athens",NA,16.06
"2021-10-21",111.09316508938,"athens",NA,16.02
"2021-10-22",111.663617245005,"athens",NA,19.12
"2021-10-23",111.707886435331,"athens",NA,19.54
"2021-10-24",111.135541535226,"athens",NA,17.17
"2021-10-25",111.027970557308,"athens",NA,14.65
"2021-10-26",111.050578338591,"athens",NA,14.65
"2021-10-27",110.9912723449,"athens",NA,15.62
"2021-10-28",111.09610935857,"athens","The Ochi Day",15.62
"2021-10-29",111.630599369085,"athens",NA,15.42
"2021-10-30",111.650368033649,"athens",NA,16.04
"2021-10-31",111.057202944269,"athens",NA,15.52
"2021-11-01",135.478443743428,"athens",NA,14.1
"2021-11-02",135.383911671924,"athens",NA,18
"2021-11-03",135.367823343849,"athens",NA,17.65
"2021-11-04",135.494637223975,"athens",NA,17.42
"2021-11-05",136.442586750789,"athens",NA,18.12
"2021-11-06",136.471188222923,"athens",NA,17.9
"2021-11-07",135.973291272345,"athens",NA,17.27
"2021-11-08",135.85047318612,"athens",NA,15.3
"2021-11-09",135.695583596215,"athens",NA,16.83
"2021-11-10",135.749211356467,"athens",NA,13.96
"2021-11-11",136.110935856993,"athens",NA,12.88
"2021-11-12",136.668243953733,"athens",NA,12.73
"2021-11-13",136.66992639327,"athens",NA,11.33
"2021-11-14",136.203785488959,"athens",NA,14
"2021-11-15",135.589695057834,"athens",NA,15.42
"2021-11-16",134.968559411146,"athens",NA,14.83
"2021-11-17",134.972555205047,"athens","Polytechneio",13.4
"2021-11-18",135.050578338591,"athens",NA,14.31
"2021-11-19",135.544374342797,"athens",NA,12.72
"2021-11-20",135.585383806519,"athens",NA,13.19
"2021-11-21",135.126603575184,"athens","Armed Forces Day",13.15
"2021-11-22",135.068033648791,"athens",NA,15.27
"2021-11-23",135.050578338591,"athens",NA,17.08
"2021-11-24",135.061303890641,"athens",NA,13.21
"2021-11-25",135.072870662461,"athens",NA,10.92
"2021-11-26",135.569400630915,"athens",NA,12.08
"2021-11-27",135.565194532072,"athens",NA,17.48
"2021-11-28",135.128811777077,"athens",NA,17.73
"2021-11-29",135.06792849632,"athens",NA,18.42
"2021-11-30",135.059305993691,"athens",NA,12.87
"2021-12-01",136.03880126183,"athens",NA,10.46
"2021-12-02",136.079810725552,"athens",NA,11.77
"2021-12-03",136.554153522608,"athens",NA,16.19
"2021-12-04",136.582649842271,"athens",NA,12.48
"2021-12-05",136.13207150368,"athens",NA,11.81
"2021-12-06",136.07476340694,"athens",NA,15.62
"2021-12-07",136.071713985279,"athens",NA,12.44
"2021-12-08",136.074027339642,"athens",NA,11.31
"2021-12-09",136.101472134595,"athens",NA,14.77
"2021-12-10",136.598633017876,"athens",NA,13.79
"2021-12-11",136.604942166141,"athens",NA,15.34
"2021-12-12",136.147739221872,"athens",NA,13.88
"2021-12-13",136.124710830705,"athens",NA,11.02
"2021-12-14",136.112513144059,"athens",NA,8.42
"2021-12-15",136.126393270242,"athens",NA,8.98
"2021-12-16",136.153207150368,"athens",NA,8.4
"2021-12-17",136.785173501577,"athens",NA,9.48
"2021-12-18",136.809043112513,"athens",NA,7.31
"2021-12-19",136.367192429022,"athens",NA,4.75
"2021-12-20",137.046161934805,"athens",NA,6.52
"2021-12-21",143.025131440589,"athens","December Solstice",7.96
"2021-12-22",143.100420609884,"athens",NA,8.4
"2021-12-23",143.405993690852,"athens",NA,6.56
"2021-12-24",144.399579390116,"athens","Christmas Eve",7.98
"2021-12-25",144.452050473186,"athens","Christmas Day",12.11
"2021-12-26",143.924815983176,"athens","Synaxis of the Mother of God",13.62
"2021-12-27",143.617350157729,"athens",NA,15.54
"2021-12-28",143.624605678233,"athens",NA,14.44
"2021-12-29",143.643848580442,"athens",NA,12.08
"2021-12-30",143.869610935857,"athens",NA,11.65
"2021-12-31",144.387802313354,"athens","New Year's Eve",12.17
"2022-01-01",251.020609884332,"athens",NA,10.04
"2022-01-02",251.352050473186,"athens",NA,11.74
"2022-01-03",262.429337539432,"athens",NA,11.9
"2022-01-04",264.791167192429,"athens",NA,11.85
"2022-01-05",264.588222923239,"athens",NA,12.92
"2022-01-06",264.671924290221,"athens",NA,13.46
"2022-01-07",271.460147213459,"athens",NA,13.21
"2022-01-08",273.922607781283,"athens",NA,10.58
"2022-01-09",277.102313354364,"athens",NA,9.66
"2022-01-10",278.385804416404,"athens",NA,10.35
"2022-01-11",278.341535226078,"athens",NA,8.96
"2022-01-12",278.351314405889,"athens",NA,5.71
"2022-01-13",278.356572029443,"athens",NA,4.1
"2022-01-14",278.789484752892,"athens",NA,5.04
"2022-01-15",277.975604626709,"athens",NA,7.44
"2022-01-16",277.582860147213,"athens",NA,7.28
"2022-01-17",277.549211356467,"athens",NA,7.65
"2022-01-18",277.576971608833,"athens",NA,8.56
"2022-01-19",277.541850683491,"athens",NA,4.44
"2022-01-20",277.548685594111,"athens",NA,6.69
"2022-01-21",277.962776025237,"athens",NA,10.52
"2022-01-22",277.976235541535,"athens",NA,4.21
"2022-01-23",277.587171398528,"athens",NA,1.81
"2022-01-24",277.546267087277,"athens",NA,0.98
"2022-01-25",277.565615141956,"athens",NA,1.92
"2022-01-26",277.565299684543,"athens",NA,3.31
"2022-01-27",277.577181913775,"athens",NA,5.83
"2022-01-28",277.990641430074,"athens",NA,6.31
"2022-01-29",277.993480546793,"athens",NA,6.44
"2022-01-30",277.596950578339,"athens",NA,7.9
"2022-01-31",277.573606729758,"athens",NA,8.15
"2022-02-01",300.585278654048,"athens",NA,13.92
"2022-02-02",300.531756046267,"athens",NA,10.3
"2022-02-03",300.576761303891,"athens",NA,7.62
"2022-02-04",300.969610935857,"athens",NA,6.19
"2022-02-05",300.926393270242,"athens",NA,8
"2022-02-06",300.5349106204,"athens",NA,9.67
"2022-02-07",300.497476340694,"athens",NA,13.08
"2022-02-08",300.522607781283,"athens",NA,7.79
"2022-02-09",300.520294426919,"athens",NA,8.79
"2022-02-10",300.571503680336,"athens",NA,9.46
"2022-02-11",300.985278654048,"athens",NA,9.24
"2022-02-12",300.992008412198,"athens",NA,10.25
"2022-02-13",300.611356466877,"athens",NA,9.77
"2022-02-14",300.548475289169,"athens",NA,7.75
"2022-02-15",300.559831756046,"athens",NA,8.42
"2022-02-16",300.568874868559,"athens",NA,11.35
"2022-02-17",300.598738170347,"athens",NA,10.09
"2022-02-18",301.030599369085,"athens",NA,12.13
"2022-02-19",301.067718191377,"athens",NA,11.92
"2022-02-20",300.70294426919,"athens",NA,13.5
"2022-02-21",300.657518401682,"athens",NA,13.94
"2022-02-22",300.658675078864,"athens",NA,13.42
"2022-02-23",300.650893796004,"athens",NA,12.38
"2022-02-24",300.685594111462,"athens",NA,9.63
"2022-02-25",301.086540483701,"athens",NA,8.92
"2022-02-26",296.974868559411,"athens",NA,9.19
"2022-02-27",296.578548895899,"athens",NA,11.45
"2022-02-28",296.515247108307,"athens",NA,7.67
"2022-03-01",303.532176656151,"athens",NA,8.23
"2022-03-02",304.351840168244,"athens",NA,NA
"2022-03-03",304.359831756046,"athens",NA,NA
"2022-03-04",304.84079915878,"athens",NA,NA
"2022-03-05",304.025867507886,"athens",NA,NA
"2022-03-06",303.633543638276,"athens",NA,NA
"2022-03-07",303.607991587802,"athens",NA,NA
"2022-03-08",303.537960042061,"athens",NA,NA
"2022-03-09",303.540483701367,"athens",NA,NA
"2022-03-10",303.547844374343,"athens",NA,NA
"2022-03-11",303.981808622503,"athens",NA,NA
"2022-03-12",303.985804416404,"athens",NA,NA
"2022-03-13",303.571293375394,"athens",NA,NA
"2022-03-14",303.579915878023,"athens",NA,NA
"2022-03-15",303.607255520505,"athens",NA,NA
"2022-03-16",306.939642481598,"athens",NA,NA
"2022-03-17",306.977602523659,"athens",NA,NA
"2022-03-18",307.417350157729,"athens",NA,NA
"2022-03-19",307.423028391167,"athens",NA,NA
"2022-03-20",310.809044682462,"athens",NA,NA
"2022-03-21",250.69324853229,"athens",NA,NA
"2022-03-22",258.195244055069,"athens",NA,NA
"2022-03-23",185.29387755102,"athens",NA,NA
"2022-03-24",185.347619047619,"athens",NA,NA
"2022-03-25",184.424489795918,"athens",NA,NA
"2022-03-26",184.44693877551,"athens",NA,NA
"2022-03-27",185.422448979592,"athens",NA,NA
"2022-03-28",185.428571428571,"athens",NA,NA
"2022-03-29",185.523129251701,"athens",NA,NA
"2022-03-30",185.600680272109,"athens",NA,NA
"2022-03-31",190.148095909732,"athens",NA,NA
"2022-04-01",202.294339622642,"athens",NA,NA
"2022-04-02",53.5652173913044,"athens",NA,NA
"2022-04-03",55.1578947368421,"athens",NA,NA
"2021-03-20",59.0688405797101,"athens","March Equinox",12.46
"2022-04-04",40,"athens",NA,NA
"2021-03-14",71.9025459580032,"berlin",NA,4.94
"2021-03-15",70.1045597051867,"berlin",NA,4.67
"2021-03-16",70.5201537450058,"berlin",NA,4.23
"2021-03-17",70.5771506599909,"berlin",NA,1.96
"2021-03-18",70.6992363323724,"berlin",NA,1.94
"2021-03-19",72.0284225964699,"berlin",NA,0.83
"2021-03-20",72.073672532903,"berlin","March Equinox",1.22
"2021-03-21",70.6353688669255,"berlin",NA,5.25
"2021-03-22",70.5897435897436,"berlin",NA,4.75
"2021-03-23",70.6814770036774,"berlin",NA,5.9
"2021-03-24",70.7618256007254,"berlin",NA,7.54
"2021-03-25",70.9103319732003,"berlin",NA,8.35
"2021-03-26",72.3062314241096,"berlin",NA,10.31
"2021-03-27",72.4159488186993,"berlin",NA,6.1
"2021-03-28",70.9707823283462,"berlin",NA,7.4
"2021-03-29",69.6125635988111,"berlin",NA,12.98
"2021-03-30",69.7510452873911,"berlin",NA,13.71
"2021-03-31",69.6720568233338,"berlin",NA,14.13
"2021-04-01",69.7206689839303,"berlin",NA,10.98
"2021-04-02",71.8773361543499,"berlin","Good Friday",6.56
"2021-04-03",72.0599969774822,"berlin",NA,5.46
"2021-04-04",70.4894463754975,"berlin",NA,4.81
"2021-04-05",70.0241297667624,"berlin","Easter Monday",3.42
"2021-04-06",69.7301395395698,"berlin",NA,1.44
"2021-04-07",69.7913958994509,"berlin",NA,3.21
"2021-04-08",69.9886655584102,"berlin",NA,4.38
"2021-04-09",71.7196614780112,"berlin",NA,7.85
"2021-04-10",71.7802125837489,"berlin",NA,7.04
"2021-04-11",69.9401037731097,"berlin",NA,11.67
"2021-04-12",69.7518009168304,"berlin",NA,4.69
"2021-04-13",69.8535086393633,"berlin",NA,4.04
"2021-04-14",69.922976172485,"berlin",NA,4.63
"2021-04-15",70.0636743740869,"berlin",NA,4.12
"2021-04-16",71.5830436753816,"berlin",NA,6.98
"2021-04-17",71.5875270767216,"berlin",NA,8.42
"2021-04-18",69.9111379779356,"berlin",NA,7.4
"2021-04-19",69.8345675280842,"berlin",NA,8.94
"2021-04-20",69.9869527983477,"berlin",NA,11.38
"2021-04-21",70.0105284368546,"berlin",NA,10.79
"2021-04-22",70.3010427686263,"berlin",NA,7.56
"2021-04-23",71.8807616744748,"berlin",NA,8.23
"2021-04-24",71.9396000201501,"berlin",NA,7.35
"2021-04-25",70.2740416099945,"berlin",NA,6.1
"2021-04-26",70.943025540275,"berlin",NA,4.73
"2021-04-27",71.2404916628885,"berlin",NA,6.71
"2021-04-28",71.4013903581684,"berlin",NA,10.58
"2021-04-29",71.3291521837691,"berlin",NA,10.92
"2021-04-30",72.4124225479825,"berlin",NA,8.12
"2021-05-01",72.9375850083119,"berlin","Labor Day",9.33
"2021-05-02",70.8559266535691,"berlin",NA,8.06
"2021-05-03",70.5644551911742,"berlin",NA,7.1
"2021-05-04",70.6051080550098,"berlin",NA,10.31
"2021-05-05",70.5570500226689,"berlin",NA,8.69
"2021-05-06",70.8229812100146,"berlin",NA,7.06
"2021-05-07",72.3981159639313,"berlin",NA,5.1
"2021-05-08",72.4661729887663,"berlin",NA,9.29
"2021-05-09",70.438668077175,"berlin","Mother's Day",18.71
"2021-05-10",70.575890383356,"berlin",NA,21.44
"2021-05-11",70.6826860107803,"berlin",NA,21.04
"2021-05-12",71.0095713062314,"berlin",NA,13.94
"2021-05-13",72.1775729182409,"berlin","Father's Day",11.62
"2021-05-13",72.1775729182409,"berlin","Feast of the Ascension of Jesus Christ",11.62
"2021-05-14",73.7448995012846,"berlin",NA,10.83
"2021-05-15",73.8099843836583,"berlin",NA,13.25
"2021-05-16",70.8991990327943,"berlin",NA,13.06
"2021-05-17",71.0862425066747,"berlin",NA,12.98
"2021-05-18",71.2705153392776,"berlin",NA,11.25
"2021-05-19",71.2695582086545,"berlin",NA,12.65
"2021-05-20",71.3082464359478,"berlin",NA,12.96
"2021-05-21",73.6166439977835,"berlin",NA,15.02
"2021-05-22",73.866052088056,"berlin",NA,13.06
"2021-05-23",71.8735580071533,"berlin",NA,11.73
"2021-05-24",71.3397309959196,"berlin","Pentecost Monday",15.67
"2021-05-25",71.0515843030578,"berlin",NA,12.54
"2021-05-26",71.141705707521,"berlin",NA,12.27
"2021-05-27",71.2643695531711,"berlin",NA,11.48
"2021-05-28",73.1050324920659,"berlin",NA,11.62
"2021-05-29",73.2749987406176,"berlin",NA,12.56
"2021-05-30",71.0974258223767,"berlin",NA,14.06
"2021-05-31",71.124981109264,"berlin",NA,14.6
"2021-06-01",71.2415999193995,"berlin",NA,17.29
"2021-06-02",71.4028512417511,"berlin",NA,18.25
"2021-06-03",72.0851846254597,"berlin",NA,20.5
"2021-06-04",74.0749080650849,"berlin",NA,18.08
"2021-06-05",74.3224522694071,"berlin",NA,21.21
"2021-06-06",71.8122512719762,"berlin",NA,22.04
"2021-06-07",71.7650496196665,"berlin",NA,21.37
"2021-06-08",71.7821772202912,"berlin",NA,21.65
"2021-06-09",71.5694927207697,"berlin",NA,21.21
"2021-06-10",71.7401642234648,"berlin",NA,21.96
"2021-06-11",73.6039997984988,"berlin",NA,22.85
"2021-06-12",73.6523600826155,"berlin",NA,18.67
"2021-06-13",71.5689385925142,"berlin",NA,15.27
"2021-06-14",71.7993551962118,"berlin",NA,19.6
"2021-06-15",71.9646869175356,"berlin",NA,19.6
"2021-06-16",71.9400030225178,"berlin",NA,20.98
"2021-06-17",72.02453276913,"berlin",NA,26.62
"2021-06-18",73.6650546571961,"berlin",NA,27.54
"2021-06-19",73.6859100297214,"berlin",NA,27.69
"2021-06-20",71.4827968364314,"berlin",NA,27.83
"2021-06-21",71.6423857740164,"berlin","June Solstice",25.58
"2021-06-22",71.8242909677094,"berlin",NA,18.6
"2021-06-23",71.7837892297617,"berlin",NA,17.58
"2021-06-24",71.9791950027706,"berlin",NA,17.46
"2021-06-25",74.1510251372727,"berlin",NA,20.06
"2021-06-26",74.2182761573724,"berlin",NA,21.04
"2021-06-27",71.9059493224523,"berlin",NA,21.79
"2021-06-28",71.6343257266636,"berlin",NA,24.69
"2021-06-29",71.7549241851796,"berlin",NA,23.54
"2021-06-30",71.6266686816785,"berlin",NA,17.96
"2021-07-01",72.1684046143771,"berlin",NA,15.69
"2021-07-02",74.0833711148053,"berlin",NA,19.27
"2021-07-03",74.1683542390812,"berlin",NA,19.9
"2021-07-04",71.8364314140346,"berlin",NA,21.88
"2021-07-05",71.6643494030527,"berlin",NA,19.75
"2021-07-06",71.7725051634678,"berlin",NA,23.33
"2021-07-07",71.8349705304519,"berlin",NA,18.71
"2021-07-08",72.2322804896479,"berlin",NA,18.5
"2021-07-09",74.3346430910282,"berlin",NA,17.9
"2021-07-10",74.6971940960153,"berlin",NA,19.38
"2021-07-11",72.3938844390711,"berlin",NA,22.42
"2021-07-12",72.1753060299229,"berlin",NA,21.42
"2021-07-13",72.2749987406176,"berlin",NA,23.94
"2021-07-14",72.3004886403708,"berlin",NA,21.46
"2021-07-15",72.8639867009219,"berlin",NA,21.73
"2021-07-16",74.8802075462193,"berlin",NA,23.38
"2021-07-17",74.9066042012997,"berlin",NA,23.67
"2021-07-18",72.7792554531258,"berlin",NA,22.54
"2021-07-19",72.6168958742633,"berlin",NA,17.68
"2021-07-20",72.7059090222155,"berlin",NA,17.65
"2021-07-21",72.7012744949877,"berlin",NA,18.23
"2021-07-22",72.7753261800413,"berlin",NA,20.12
"2021-07-23",75.0821621077024,"berlin",NA,20.71
"2021-07-24",75.0784343358017,"berlin",NA,23.73
"2021-07-25",72.6751297163871,"berlin",NA,23.19
"2021-07-26",72.428542642688,"berlin",NA,23.75
"2021-07-27",72.5911540980303,"berlin",NA,23.08
"2021-07-28",72.5684348395547,"berlin",NA,20.96
"2021-07-29",72.9715883330815,"berlin",NA,20.29
"2021-07-30",74.9994458717445,"berlin",NA,20.1
"2021-07-31",74.9401541484056,"berlin",NA,20.44
"2021-08-01",72.529041358118,"berlin",NA,17.27
"2021-08-02",72.3235101506221,"berlin",NA,17.4
"2021-08-03",72.467633872349,"berlin",NA,17.38
"2021-08-04",72.5003274394237,"berlin",NA,18.02
"2021-08-05",72.774520175306,"berlin",NA,18.48
"2021-08-06",74.8234345876782,"berlin",NA,19.6
"2021-08-07",74.8686212281497,"berlin",NA,20.04
"2021-08-08",72.4956929121959,"berlin",NA,19.63
"2021-08-09",72.4015918593522,"berlin",NA,17.88
"2021-08-10",72.5421389350662,"berlin",NA,18.04
"2021-08-11",72.5562943932296,"berlin",NA,17.71
"2021-08-12",73.0311319329001,"berlin",NA,20.5
"2021-08-13",75.0999949624704,"berlin",NA,23.56
"2021-08-14",75.173039141605,"berlin",NA,22.23
"2021-08-15",72.7543196816281,"berlin",NA,20.75
"2021-08-16",72.5705506019848,"berlin",NA,18.67
